ID,name,healthCardID,gender,birthDay,address,phone,vaccines
A103836432,趙新維,000000000000,Female,1931/07/09,雲林縣口湖鄉聖安路464號11樓,0933630888,
U153713249,于禎祐,000000000000,Female,1992/11/29,屏東縣恆春鎮公園路大溪巷77號13樓,0915803486,
V165287719,宰儀仁,000000000000,Female,1934/04/27,宜蘭縣冬山鄉永鎮路424號20樓,0987152262,
V121101869,賴欣華,000000000000,Female,1982/06/02,嘉義市東區嘉中新村206號21樓,0914338261,
U127505575,黃育宣,000000000000,Male,1957/12/21,桃園市平鎮區南平路81號9樓,0920023815,
S245486055,邴茹涵,000000000000,Male,1938/09/30,屏東縣潮州鎮環龍二巷497號9樓,0954010072,
X233603585,侯甫鴻,000000000000,Male,1934/01/09,臺北市萬華區昆明街221號,0960132543,
H100632822,毋材信,000000000000,Male,1991/11/29,高雄市橋頭區南溝路中街巷163號,0923035113,
F286323853,華翰茹,000000000000,Male,1931/09/24,苗栗縣造橋鄉大湖內158號21樓,0923652786,
F183723582,簡逸博,000000000000,Male,2003/07/01,新北市八里區港區街287號13樓,0913122061,
Q211847775,胡藝啟,000000000000,Male,1962/03/22,新竹市北區光華南街18巷286號11樓,0916540824,
J201800407,趙木昱,000000000000,Female,1934/11/04,臺中市南屯區惠心街340號10樓,0988200364,
F280258428,隗靜儀,000000000000,Female,1945/09/24,臺北市大安區羅斯福路２段169號24樓,0933028754,
F158127107,明蕾傑,000000000000,Female,1973/02/10,高雄市仁武區圳北巷496號22樓,0932602851,
P164511167,魏諺均,000000000000,Female,1993/06/19,臺北市大同區環河北路１段218號4樓,0956400451,
T168888387,連郁志,000000000000,Female,2009/12/13,花蓮縣富里鄉永安街276號19樓,0934704710,
F157586700,葛欽悅,000000000000,Male,2006/05/02,雲林縣北港鎮光復路421號24樓,0982373088,
I141818663,黎宇耕,000000000000,Female,1993/03/10,屏東縣琉球鄉肚仔坪路318號14樓,0915424858,
F212054758,許仲,000000000000,Female,1980/07/01,花蓮縣壽豐鄉市場219號19樓,0929558173,
R211245807,江晟久,000000000000,Female,1939/08/06,新北市永和區成功路２段338號4樓,0963286580,
S214103512,張宇真,000000000000,Male,2002/09/09,屏東縣萬丹鄉大發路417號5樓,0986375534,
G272407114,鄭之永,000000000000,Female,1943/08/26,宜蘭縣羅東鎮中山路３段138號23樓,0925071370,
Y105505519,胡琄博,000000000000,Male,2009/07/01,臺中市北屯區梅川東路４段293號7樓,0930325515,
T188841540,鄔婉婷,000000000000,Female,1931/02/06,高雄市楠梓區安民街100號16樓,0972842733,
N253224154,陸超瑋,000000000000,Female,1953/09/30,臺中市大里區中興路２段日新巷437號3樓,0960883652,
R240038361,裘宇華,000000000000,Female,1933/02/20,屏東縣佳冬鄉葫爐路280號5樓,0933641004,
Y258072827,柏芬順,000000000000,Male,1966/07/13,高雄市前鎮區衙國一街436號18樓,0970771422,
D171621268,鍾維鎬,000000000000,Male,1967/05/01,桃園市平鎮區湧興路336號18樓,0955420333,
J263172440,孫貝德,000000000000,Male,1946/10/23,臺中市大里區立仁五路154號20樓,0923175057,
F233851319,葛薰建,000000000000,Female,1960/12/24,高雄市橋頭區糖廠路廠區一巷254號21樓,0955317745,
L142838737,詹欣筱,000000000000,Male,2017/09/28,彰化縣田中鎮居仁街473號15樓,0911803215,
Y203354089,郭彥祐,000000000000,Male,1948/06/14,新北市蘆洲區仁愛街182號2樓,0938308103,
Z101143533,陳禎英,000000000000,Female,1939/12/16,彰化縣埤頭鄉振興路197號9樓,0913380447,
L155845353,文偵哲,000000000000,Female,2019/04/12,新北市鶯歌區二甲路中心巷47號19樓,0986883641,
U166008837,後益穎,000000000000,Female,1976/10/01,臺北市文山區萬美街１段386號6樓,0928617006,
F126477454,田堯佩,000000000000,Male,1997/10/06,臺北市文山區試院路324之2號3樓,0936686050,
I210625881,施欣祺,000000000000,Female,1992/01/14,高雄市大寮區內坑路78號21樓,0916670660,
M252844071,廣安建,000000000000,Male,1931/05/25,臺北市中正區寧波西街145號3樓,0930620573,
H226626059,林賢協,000000000000,Male,1973/01/21,新竹縣寶山鄉吉林路136號22樓,0932176561,
P241566111,計文芬,000000000000,Male,1941/06/02,南投縣埔里鎮民有三街374號3樓,0926062316,
D103521108,溫菁瑩,000000000000,Male,2008/07/25,新北市平溪區薯榔寮48號2樓,0914727545,
W122454012,毛似君,000000000000,Male,1940/12/16,臺中市西區懷寧街471號10樓,0926736045,
V136486566,曾詠宇,000000000000,Male,1964/10/05,臺中市北區柳川西路３段71號12樓,0934488157,
Q142357731,畢佳妤,000000000000,Female,1989/02/12,彰化縣溪湖鎮大政五街41號23樓,0914555075,
L101857389,施騰玟,000000000000,Male,1993/04/26,嘉義市西區遼寧一街188號5樓,0935752178,
D274803451,浦瑜豐,000000000000,Male,1941/09/17,臺中市烏日區高鐵路１段95號19樓,0922587641,
D128818415,莊名閔,000000000000,Female,1962/04/24,桃園市中壢區龍平路475號,0932821788,
Y174201675,仇珊郁,000000000000,Male,1959/06/19,臺南市下營區文化街256號5樓,0914041884,
S171012207,居義,000000000000,Female,1940/10/27,宜蘭縣羅東鎮羅東第一市場217號17樓,0918012782,
T177156558,秦青晃,000000000000,Male,1931/12/09,嘉義縣番路鄉埔尾135號20樓,0972052773,
F133622816,吳一娟,000000000000,Male,1935/02/09,臺南市東區府連路205號15樓,0911856280,
G227756448,韓婷儒,000000000000,Female,1965/04/12,屏東縣新園鄉永定街17號17樓,0933322665,
F162603834,權家湘,000000000000,Male,1948/10/19,臺中市后里區枋寮路254號23樓,0987073867,
N104453072,冷益忠,000000000000,Male,1955/11/24,桃園市中壢區聖溪二路159號20樓,0913226057,
P152854148,曾忠雅,000000000000,Male,2005/11/14,臺中市西區精誠十一街220號12樓,0929754250,
E225653273,林苑若,000000000000,Female,1935/06/10,高雄市美濃區中興路１段165號22樓,0960208548,
Z272426267,元依貿,000000000000,Female,1957/03/19,臺中市東勢區東關路140號3樓,0982153585,
F224101468,仇福樺,000000000000,Male,1992/05/09,臺中市南區樹義五巷422號7樓,0932301320,
S173150335,鄭益妮,000000000000,Female,2019/02/18,臺中市北屯區昌平東六路57號3樓,0920444755,
B214762017,袁柏翊,000000000000,Female,1996/02/09,臺中市清水區中央路497之2號10樓,0911604143,
R207503163,龍基玉,000000000000,Female,1974/01/01,彰化縣溪州鄉圳寮村中橫巷391號7樓,0987068833,
S200633365,顏琮芸,000000000000,Female,2009/05/18,臺北市中正區詔安街345號22樓,0936214226,
D237781316,莊吟令,000000000000,Female,1997/10/20,屏東縣枋寮鄉建興路2號21樓,0938627582,
E104448761,梁家珊,000000000000,Male,2015/05/29,臺南市永康區竹林街28巷15弄313號7樓,0913225757,
X151042462,康筱辰,000000000000,Female,1954/09/10,臺南市東區裕強街255號11樓,0971436380,
M106723441,潘志維,000000000000,Male,1954/08/02,臺南市北區文成二路264號2樓,0968186010,
M128465233,成志郁,000000000000,Male,1966/07/17,宜蘭縣頭城鎮西五巷100號4樓,0971678823,
R184808832,慕蒨泓,000000000000,Female,1986/03/04,臺南市東區東和路450號9樓,0955215051,
S244610342,金宗璧,000000000000,Female,1956/10/11,新北市林口區粉寮醒吾新村403號,0919765788,
F230521154,戚耕佳,000000000000,Male,1945/10/25,臺南市白河區檨子坑176號17樓,0972863407,
R185133441,韓信懋,000000000000,Female,2001/02/09,雲林縣古坑鄉民生路255號20樓,0968863802,
Y236228709,鄔靖桓,000000000000,Male,1984/11/13,南投縣埔里鎮大同街243號11樓,0923328607,
C167280758,利義偉,000000000000,Female,1995/01/28,屏東縣新園鄉龍壽路115號20樓,0953480814,
R265125052,畢勳彥,000000000000,Male,2012/10/13,新竹縣芎林鄉上山50號19樓,0938122372,
K215341556,廣采玫,000000000000,Male,2017/10/28,雲林縣東勢鄉新吉路277號21樓,0920338386,
Y207035156,高莉慧,000000000000,Male,1951/06/06,臺北市中正區潮州街397號9樓,0963683456,
P268275351,高佳震,000000000000,Male,1971/02/18,雲林縣虎尾鎮學府路142號,0924703084,
A163241753,魏盛于,000000000000,Female,1953/11/09,桃園市中壢區華仁街130號2樓,0955088325,
G163810834,融建雀,000000000000,Female,1961/10/23,宜蘭縣宜蘭市雪峰三路289號10樓,0923644182,
E230230460,蔡琪玉,000000000000,Female,1949/08/25,臺中市清水區臨港路６段355巷121號22樓,0987874864,
E127625140,韓德宗,000000000000,Female,1947/05/01,臺南市玉井區公舘50號20樓,0982370810,
H232135416,艾涵豪,000000000000,Female,1961/05/26,桃園市中壢區中央西路２段67之1號4樓,0986787153,
C113578074,曹廷享,000000000000,Male,1961/07/10,南投縣埔里鎮東昇一街38號4樓,0982477105,
K207071250,解怡,000000000000,Male,1972/05/03,雲林縣斗南鎮明華路427號3樓,0956011440,
P107525825,蘇彥雯,000000000000,Female,1958/11/26,新竹市東區科學園路485號12樓,0955783240,
E162271788,趙志巧,000000000000,Female,1997/10/16,桃園市八德區大庄380號21樓,0952464837,
S114306708,孫錦坤,000000000000,Male,2019/04/01,彰化縣鹿港鎮海埔巷432號22樓,0971413170,
L217437840,茅韋豪,000000000000,Male,1982/01/24,花蓮縣吉安鄉華城六街1巷394號5樓,0915847628,
M182210545,邱強靜,000000000000,Female,1952/10/14,彰化縣和美鎮忠孝路453號3樓,0928757252,
M140500688,萬俟序佳,000000000000,Male,1935/12/27,屏東縣屏東市公華街31之1號4樓,0913348764,
E172050433,尹英雪,000000000000,Male,1999/12/19,新北市平溪區柴橋坑12號11樓,0968565826,
M267656252,詹惠哲,000000000000,Female,1988/12/22,臺中市太平區環中東路３段309號24樓,0936758467,
J126150175,武嫺彬,000000000000,Female,1979/02/03,臺中市東區東門南街137號23樓,0956767562,
G113317431,鄔偉秀,000000000000,Female,1956/04/17,高雄市左營區立明街169號10樓,0938666557,
N173262532,池誠品,000000000000,Female,1951/07/29,高雄市小港區長興街340號17樓,0956126336,
I214281849,徐雯碧,000000000000,Female,1963/05/22,桃園市八德區中山路496號16樓,0921656423,
G101658687,鍾螢梅,000000000000,Female,1967/07/31,南投縣仁愛鄉原名路294號2樓,0927236450,
W230738681,杭哲婷,000000000000,Male,1978/04/13,臺中市太平區東村八街82號14樓,0931118835,
R238231674,車家潔,000000000000,Female,2017/05/21,基隆市信義區信二路208號5樓,0922250117,
I144588313,蒲惠,000000000000,Male,1952/03/31,高雄市苓雅區苓雅市場407號18樓,0924385063,
C266407784,劉政湘,000000000000,Male,1960/03/18,花蓮縣新城鄉嘉南一街348號12樓,0954735001,
F231717341,康豪尹,000000000000,Male,1974/05/15,桃園市平鎮區湧東路452號17樓,0960814064,
V202558288,燕閔明,000000000000,Male,1959/02/04,臺南市歸仁區大吉街235號16樓,0938563607,
N221511244,吳明宛,000000000000,Male,1948/06/13,高雄市旗津區慈愛巷459號6樓,0987715245,
R210053761,岑正岐,000000000000,Male,1990/02/25,彰化縣和美鎮南軒路126號2樓,0958002653,
N238436863,關復妮,000000000000,Female,1956/12/22,桃園市桃園區福祿街122號7樓,0929558500,
M172565579,蔡芊政,000000000000,Male,1951/10/10,宜蘭縣宜蘭市縣政九街50號14樓,0917133246,
I224631315,鄭凡玟,000000000000,Female,1942/07/22,苗栗縣大湖鄉中華路自助巷312號13樓,0937262041,
P105610456,史遠樺,000000000000,Female,1956/02/23,臺北市大同區昌吉街52號16樓,0938038852,
P140207102,顏華政,000000000000,Female,2021/01/20,桃園市桃園區南平路206號24樓,0937780205,
X110453558,郎政平,000000000000,Female,1966/05/16,臺南市永康區中山南路261號,0952030721,
J100871428,桂緯豪,000000000000,Female,1947/02/25,新北市新莊區福美街436號14樓,0923814637,
I271733371,曹婷樺,000000000000,Female,1979/01/09,臺中市北區崇興路２段70號8樓,0963441723,
L248811107,範哲惟,000000000000,Female,1988/07/24,桃園市大溪區下崁298號16樓,0935447544,
P267140055,衛亭萱,000000000000,Female,1975/11/05,彰化縣溪州鄉營盤巷268號21樓,0971520501,
S276675377,孫君婷,000000000000,Female,2018/03/01,新北市中和區復興路82號5樓,0968376231,
C135038855,曾哲原,000000000000,Female,1930/12/05,彰化縣員林市員大路１段92號8樓,0931333464,
X213752078,艾程雅,000000000000,Male,1931/07/11,桃園市楊梅區新富十街115號21樓,0936486112,
Y128648151,賴志瑋,000000000000,Male,2000/12/23,彰化縣鹿港鎮育民街352號15樓,0934215574,
P120886429,蘇淳,000000000000,Male,1945/10/23,苗栗縣頭份市民族路22號20樓,0961025167,
R145724655,郭韋景,000000000000,Male,1961/01/27,高雄市內門區學子李486號6樓,0953632445,
R175724001,彭鵬仲,000000000000,Male,1980/10/19,臺東縣關山鎮三民路107號9樓,0928747805,
I274340243,紀景宇,000000000000,Female,1980/06/27,桃園市龜山區新嶺三街394號2樓,0929220144,
S101673281,孫柔瑩,000000000000,Male,1938/09/26,苗栗縣苗栗市文興街440號19樓,0927861771,
Y273750411,慕紋翔,000000000000,Female,1946/02/18,新竹縣寶山鄉寶山十街496號2樓,0982506471,
D200788309,孔昭宜,000000000000,Female,1981/03/19,彰化縣芳苑鄉北頭巷148號10樓,0935833607,
Y170500337,楊玲奕,000000000000,Female,1982/10/11,桃園市龍潭區中正路梨園巷215號17樓,0935053388,
C163226730,古敏翊,000000000000,Female,1995/06/26,臺南市永康區自強路432號10樓,0929867400,
L240843161,簡豐,000000000000,Male,1996/10/18,臺東縣臺東市勝利街395號16樓,0953822580,
P160321489,廖銘紋,000000000000,Male,1954/06/12,南投縣草屯鎮碧山路美華巷163號10樓,0982567622,
K132407168,茹印維,000000000000,Male,1998/03/31,新北市淡水區小坑子頭184號3樓,0972011744,
R234847756,章家弘,000000000000,Female,1975/07/22,新北市三重區仁賢街175號15樓,0937200783,
V240540833,習軒玟,000000000000,Female,1939/01/06,高雄市鳳山區仁和街225號19樓,0960022725,
V234201772,曾訢安,000000000000,Female,1978/08/18,臺東縣長濱鄉僅那鹿角420號15樓,0926078144,
I126423159,燕凌姵,000000000000,Female,1945/04/17,南投縣埔里鎮青島街28號22樓,0918744844,
X264601315,司徒翔虹,000000000000,Female,2010/12/28,苗栗縣頭份市南港41號22樓,0913277465,
P215883007,鍾曼小,000000000000,Female,2009/07/11,臺中市大里區校前路245號23樓,0952020023,
G182680070,熊如俊,000000000000,Female,1962/08/28,臺中市北區文化街393號22樓,0922361053,
L185630422,史毓瑩,000000000000,Male,1944/11/06,高雄市橋頭區仕豊路仁愛巷349號21樓,0953614870,
H246852733,康旗伊,000000000000,Female,1949/08/30,新竹市北區光華東街1號3樓,0972137264,
D725367057,鍾誼瑩,000000000000,Female,1939/04/21,宜蘭縣宜蘭市泰山路復國巷417號14樓,0919385405,
I253088506,孔龍惠,000000000000,Female,1980/05/13,新北市林口區工八路246號6樓,0924827675,
H188713533,曹帆玫,000000000000,Male,2020/08/14,臺北市中山區南京東路１段72號21樓,0986634426,
H212278205,陳亦陞,000000000000,Female,1960/12/22,高雄市橋頭區大仁路404號24樓,0953704155,
W213473823,易培蓉,000000000000,Female,2013/06/10,彰化縣鹿港鎮萬壽路443號11樓,0935635670,
N261220624,耿雯筠,000000000000,Female,2017/11/15,臺南市官田區復興街195號11樓,0923686355,
K132786271,孫佩伯,000000000000,Female,1983/12/28,新北市土城區明德路１段78號12樓,0955852368,
H201514441,宋勤帆,000000000000,Male,2002/05/29,高雄市仁武區仁慈五街298號10樓,0958746004,
X165302828,廉哲婷,000000000000,Female,2017/01/26,南投縣南投市光榮北路一街137號15樓,0916263844,
M126005551,戴英辰,000000000000,Male,2014/12/03,屏東縣潮州鎮興美路108號9樓,0955815374,
X132541119,李柔惟,000000000000,Male,1935/01/27,臺南市東區裕華二街344號9樓,0921768242,
A234545128,艾憲玫,000000000000,Female,1963/01/20,臺北市松山區五常街349號5樓,0936148067,
E283861024,鍾璇穩,000000000000,Male,1962/11/27,臺中市沙鹿區賢孝街343號24樓,0930258562,
M176023303,施芳勝,000000000000,Male,1940/08/13,桃園市龜山區龍華街119號18樓,0911163172,
G200305116,聶美明,000000000000,Female,1955/09/08,彰化縣社頭鄉潘厝橫巷48號9樓,0921608251,
Y185785842,伏玲廷,000000000000,Female,2016/06/27,雲林縣虎尾鎮公安路211號11樓,0917778084,
S247440137,王儀林,000000000000,Male,1994/07/08,臺東縣鹿野鄉永樂路97號17樓,0970530811,
S233011431,曹蓉勇,000000000000,Female,1943/09/02,新北市新店區新祥街68號13樓,0934870230,
W123851355,潘怡業,000000000000,Male,1945/06/10,桃園市龜山區北油一區447號15樓,0921842518,
P125650474,梁芳皓,000000000000,Female,1979/10/27,臺南市善化區中山路5號22樓,0922745056,
W154220559,從芹榕,000000000000,Male,2011/12/06,苗栗縣竹南鎮復興路45號23樓,0963731483,
Q151007673,項依綱,000000000000,Male,1990/01/14,臺北市大安區羅斯福路４段133號21樓,0986106350,
A113852706,陸宏,000000000000,Female,1978/08/11,彰化縣彰化市茄南街93號6樓,0912752766,
B216317038,駱菁俊,000000000000,Female,1992/03/02,高雄市彌陀區鹽埕中路智仁巷134號24樓,0929701238,
Q125655470,李凱翔,000000000000,Male,1960/08/25,臺中市東勢區忠孝街493號8樓,0937651652,
A114515613,田蓉宏,000000000000,Male,1957/12/15,臺南市安南區泰安街175號5樓,0911405083,
I237208437,郭龍娟,000000000000,Male,1982/02/18,臺中市梧棲區星美路432號13樓,0920411074,
